TimeReceived,DownloadSource,TopLevelDomain,DownloadSpeed,PingTimeToServer,FileSizeBytes,HowManyTimesFileSeen,ExecutableCodeMaybePresentInHeaders,CallsToLowLevelSystemLibraries,EvidenceOfCodeObfuscation,ThreadsStarted,MeanWordLengthOfExtractedStrings,SimilarityScore,CharactersInUrl,ActuallyMalicious,InitialStatisticalAnalysis
2022-01-21 06:01:46.864127,Wordpress Powered Web Site,.com,100KB/s to 1MB/s,622,1677111.0,576,NO,131.0,YES,1,4.87,-0.050764975,73,NO,Correctly Identified as Clean
2022-01-21 06:10:46.957871,Linked Directly to Google Search Result,.net,100KB/s to 1MB/s,153,12314760.0,537,YES,1326.0,NO,2,5.13,-1.793940202,75,NO,Correctly Identified as Clean
2022-01-21 06:21:37.559361,Well Known Software Download Websites,.net,100KB/s to 1MB/s,164,12525131.0,578,NO,1357.0,NO,1,5.11,0.041457812,64,NO,Correctly Identified as Clean
2022-01-21 06:33:10.632129,Linked Directly to Google Search Result,.gov,1MB/s to 10MB/s,268,1054607.0,431,NO,80.0,NO,3,4.79,1.799071151,65,YES,Correctly Identified as Malware
2022-01-21 06:43:21.719275,Linked Directly to Google Search Result,.com,1MB/s to 10MB/s,436,19389730.0,548,NO,2582.0,NO,3,4.06,-0.471413797,65,YES,Correctly Identified as Malware
2022-01-21 06:56:27.925733,Linked Directly to Google Search Result,.gov,100KB/s to 1MB/s,560,2080251.0,607,YES,164.0,NO,3,5.14,-0.863360107,53,NO,Correctly Identified as Clean
2022-01-21 07:07:46.759502,Linked Directly to Google Search Result,.com,1MB/s to 10MB/s,717,1003262.0,516,YES,76.0,YES,3,4.51,0.214698821,76,YES,Correctly Identified as Malware
2022-01-21 07:18:12.412249,Linked Directly to Google Search Result,.gov,1MB/s to 10MB/s,149,7085602.0,390,YES,652.0,YES,2,4.46,0.757064509,44,YES,Correctly Identified as Malware
2022-01-21 07:29:48.546789,Well Known Software Download Websites,.edu,100KB/s to 1MB/s,391,13947280.0,709,NO,1577.0,YES,3,4.51,-0.612348508,57,YES,Incorrectly Identified as Clean
2022-01-21 07:39:03.854550,Linked Directly to Google Search Result,.gov,100KB/s to 1MB/s,319,16721902.0,419,YES,2055.0,YES,2,5.75,-1.005156942,63,YES,Incorrectly Identified as Clean
2022-01-21 07:50:44.071299,Well Known Software Download Websites,.net,100KB/s to 1MB/s,309,11564189.0,445,YES,1217.0,YES,1,5.5,1.058547125,78,YES,Correctly Identified as Malware
2022-01-21 08:03:45.493451,Well Known Software Download Websites,.com,1MB/s to 10MB/s,212,9157527.0,565,YES,896.0,YES,2,5.24,1.914838531,67,YES,Correctly Identified as Malware
2022-01-21 08:15:22.051066,Git Repository,.edu,100KB/s to 1MB/s,840,7421609.0,732,NO,690.0,NO,2,5.27,-1.254219411,86,YES,Correctly Identified as Malware
2022-01-21 08:25:29.532700,Linked Directly to Google Search Result,.com,100KB/s to 1MB/s,254,22416481.0,527,NO,3270.0,YES,2,4.66,1.024277672,90,NO,Correctly Identified as Clean
2022-01-21 08:38:35.137964,Wordpress Powered Web Site,.edu,100KB/s to 1MB/s,125,10722858.0,469,NO,1100.0,YES,3,6.0,2.084204893,66,YES,Incorrectly Identified as Clean
2022-01-21 08:49:05.152574,Git Repository,.net,1MB/s to 10MB/s,90,2674902.0,619,NO,215.0,NO,1,4.37,-0.771067264,91,YES,Correctly Identified as Malware
2022-01-21 08:58:41.285911,Wordpress Powered Web Site,.net,1MB/s to 10MB/s,51,4998785.0,495,YES,432.0,YES,2,4.78,-0.985081406,74,YES,Correctly Identified as Malware
2022-01-21 09:08:16.495194,Linked Directly to Google Search Result,.edu,100KB/s to 1MB/s,356,100036.0,690,NO,7.0,YES,1,4.18,0.695304626,90,NO,Correctly Identified as Clean
2022-01-21 09:20:24.435961,Linked Directly to Google Search Result,.com,1MB/s to 10MB/s,169,14996169.0,583,YES,,YES,1,4.97,0.144239199,84,NO,Correctly Identified as Clean
2022-01-21 09:32:38.625223,Linked Directly to Google Search Result,.com,100KB/s to 1MB/s,250,4370755.0,643,YES,370.0,YES,1,5.26,-1.561316545,59,YES,Correctly Identified as Malware
2022-01-21 09:41:25.856380,Git Repository,.gov,100KB/s to 1MB/s,417,11887478.0,466,NO,1263.0,NO,2,5.09,-1.361945171,48,NO,Correctly Identified as Clean
2022-01-21 09:50:53.419604,Linked Directly to Google Search Result,.gov,1MB/s to 10MB/s,167,2936596.0,445,NO,238.0,NO,2,4.43,0.346655377,64,YES,Correctly Identified as Malware
2022-01-21 10:02:12.733459,Linked Directly to Google Search Result,.com,100KB/s to 1MB/s,123,2908943.0,418,NO,236.0,YES,2,5.41,-1.147436,70,YES,Incorrectly Identified as Clean
2022-01-21 10:12:01.241065,Well Known Software Download Websites,.net,100KB/s to 1MB/s,392,5281179.0,663,NO,460.0,YES,3,4.24,1.261976973,37,NO,Correctly Identified as Clean
2022-01-21 10:23:27.599698,Git Repository,.net,100KB/s to 1MB/s,352,7116020.0,585,NO,655.0,NO,2,5.26,-0.278036867,85,NO,Correctly Identified as Clean
2022-01-21 10:33:56.443344,Well Known Software Download Websites,.com,100KB/s to 1MB/s,53,5016305.0,631,YES,433.0,YES,1,4.81,-0.138393124,72,NO,Correctly Identified as Clean
2022-01-21 10:43:21.515423,Linked Directly to Google Search Result,.gov,100KB/s to 1MB/s,403,27348170.0,764,NO,4626.0,YES,3,3.87,0.858121988,85,NO,Correctly Identified as Clean
2022-01-21 10:52:48.083717,Well Known Software Download Websites,.gov,100KB/s to 1MB/s,95,11963545.0,582,YES,1274.0,YES,2,5.11,0.418785079,74,NO,Incorrecty Identified as Malware
2022-01-21 11:04:41.749373,Well Known Software Download Websites,.gov,1MB/s to 10MB/s,36,22129201.0,393,YES,,NO,3,4.08,-0.057286859,100,YES,Correctly Identified as Malware
2022-01-21 11:15:58.275340,Git Repository,.net,100KB/s to 1MB/s,256,4466688.0,640,YES,380.0,YES,1,5.45,0.72889949,62,YES,Correctly Identified as Malware
2022-01-21 11:27:13.676883,Well Known Software Download Websites,.com,100KB/s to 1MB/s,475,6671620.0,534,YES,606.0,YES,3,5.46,1.155966637,76,NO,Correctly Identified as Clean
2022-01-21 11:37:49.943112,Wordpress Powered Web Site,.gov,1MB/s to 10MB/s,145,1401245.0,493,YES,108.0,NO,2,4.72,-0.255717174,73,YES,Correctly Identified as Malware
2022-01-21 11:47:53.726688,Well Known Software Download Websites,.net,100KB/s to 1MB/s,100,219261.0,688,YES,,YES,2,4.65,-0.288991837,71,NO,Correctly Identified as Clean
2022-01-21 11:58:58.224671,Linked Directly to Google Search Result,.net,100KB/s to 1MB/s,571,3462776.0,650,NO,285.0,NO,1,5.77,0.597499934,82,YES,Correctly Identified as Malware
2022-01-21 12:10:31.219313,Well Known Software Download Websites,.edu,100KB/s to 1MB/s,207,12156582.0,521,YES,1303.0,YES,1,5.58,0.42003032,103,NO,Correctly Identified as Clean
2022-01-21 12:19:54.382311,Linked Directly to Google Search Result,.com,100KB/s to 1MB/s,190,794763.0,625,YES,60.0,YES,1,4.76,-1.184282214,86,NO,Correctly Identified as Clean
2022-01-21 12:32:15.268636,Linked Directly to Google Search Result,.net,1MB/s to 10MB/s,202,646740.0,449,YES,49.0,YES,1,4.4,1.416561136,56,YES,Correctly Identified as Malware
2022-01-21 12:43:51.282437,Well Known Software Download Websites,.gov,100KB/s to 1MB/s,503,3922967.0,564,YES,328.0,YES,3,5.5,-0.253870624,68,YES,Correctly Identified as Malware
2022-01-21 12:53:34.766138,Well Known Software Download Websites,.edu,100KB/s to 1MB/s,205,19376520.0,498,NO,2580.0,YES,2,5.69,-0.231184285,52,NO,Correctly Identified as Clean
2022-01-21 13:05:18.145328,Linked Directly to Google Search Result,.gov,1MB/s to 10MB/s,289,3540127.0,588,NO,,YES,2,4.53,-0.129449151,57,YES,Correctly Identified as Malware
2022-01-21 13:16:58.040299,Linked Directly to Google Search Result,.com,100KB/s to 1MB/s,309,8575120.0,504,NO,,NO,2,5.56,1.384527477,86,NO,Correctly Identified as Clean
2022-01-21 13:26:28.251667,Well Known Software Download Websites,.com,100KB/s to 1MB/s,601,16950148.0,514,NO,2098.0,NO,2,5.69,-1.451941568,75,NO,Correctly Identified as Clean
2022-01-21 13:37:42.914238,Well Known Software Download Websites,.net,100KB/s to 1MB/s,668,10239441.0,674,YES,1036.0,YES,2,4.12,0.636105886,58,NO,Correctly Identified as Clean
2022-01-21 13:48:00.205891,Linked Directly to Google Search Result,.org,1MB/s to 10MB/s,138,5139299.0,464,NO,446.0,NO,1,4.5,0.596243499,65,YES,Correctly Identified as Malware
2022-01-21 13:58:15.329730,Linked Directly to Google Search Result,.net,1MB/s to 10MB/s,417,18491870.0,363,NO,2397.0,YES,2,4.97,-0.3368867,40,YES,Correctly Identified as Malware
2022-01-21 14:07:38.559657,Git Repository,.com,100KB/s to 1MB/s,334,28266966.0,779,NO,,YES,2,4.47,-0.449652578,82,NO,Incorrecty Identified as Malware
2022-01-21 14:18:35.218544,Linked Directly to Google Search Result,.com,100KB/s to 1MB/s,349,14857460.0,668,YES,1727.0,YES,2,4.02,-1.688327151,58,NO,Correctly Identified as Clean
2022-01-21 14:28:59.921311,Linked Directly to Google Search Result,.com,100KB/s to 1MB/s,219,3238273.0,565,YES,265.0,YES,1,5.1,0.77709546,65,YES,Correctly Identified as Malware
2022-01-21 14:40:53.117085,Linked Directly to Google Search Result,.net,1MB/s to 10MB/s,223,17770350.0,480,YES,2254.0,YES,2,4.98,-0.257605752,73,YES,Correctly Identified as Malware
2022-01-21 14:50:16.158621,Linked Directly to Google Search Result,.net,100KB/s to 1MB/s,231,5569512.0,624,NO,489.0,NO,3,5.52,1.776769879,60,NO,Correctly Identified as Clean
2022-01-21 15:00:57.538137,Wordpress Powered Web Site,.net,100KB/s to 1MB/s,169,15588119.0,765,NO,1852.0,NO,2,5.25,0.990411266,56,YES,Incorrectly Identified as Clean
2022-01-21 15:11:19.182416,Well Known Software Download Websites,.com,100KB/s to 1MB/s,410,13655275.0,776,NO,1531.0,NO,1,5.25,-0.782426319,68,YES,Incorrectly Identified as Clean
2022-01-21 15:21:33.723541,Linked Directly to Google Search Result,.net,100KB/s to 1MB/s,334,7471496.0,597,NO,695.0,NO,3,5.58,-2.352472804,61,YES,Incorrectly Identified as Clean
2022-01-21 15:33:34.614393,Linked Directly to Google Search Result,.com,100KB/s to 1MB/s,484,2964402.0,525,NO,241.0,YES,2,5.22,1.603712147,50,YES,Correctly Identified as Malware
2022-01-21 15:44:16.216315,Linked Directly to Google Search Result,.net,100KB/s to 1MB/s,551,7415874.0,622,NO,689.0,YES,2,5.81,-0.199211019,58,YES,Correctly Identified as Malware
2022-01-21 15:54:33.124885,Linked Directly to Google Search Result,.com,100KB/s to 1MB/s,139,1743329.0,502,NO,136.0,YES,2,5.05,-0.946516008,54,YES,Correctly Identified as Malware
2022-01-21 16:05:53.809309,Linked Directly to Google Search Result,.com,Greater than 10MB/s,91,12935819.0,656,YES,1419.0,YES,2,4.23,-0.709882963,88,NO,Correctly Identified as Clean
2022-01-21 16:18:09.540644,Well Known Software Download Websites,.net,100KB/s to 1MB/s,24,2660106.0,630,YES,214.0,YES,2,5.72,0.352017857,64,YES,Correctly Identified as Malware
2022-01-21 16:28:35.537848,Wordpress Powered Web Site,.com,1MB/s to 10MB/s,295,4415747.0,717,NO,375.0,NO,2,4.99,-0.432702835,77,NO,Incorrecty Identified as Malware
2022-01-21 16:39:48.367916,Well Known Software Download Websites,.edu,100KB/s to 1MB/s,91,14046544.0,633,YES,1593.0,YES,2,4.95,-0.791452902,58,YES,Correctly Identified as Malware
2022-01-21 16:51:01.349050,Wordpress Powered Web Site,.net,100KB/s to 1MB/s,385,550734.0,546,NO,41.0,NO,1,4.17,-0.247788916,62,NO,Correctly Identified as Clean
2022-01-21 17:03:05.914768,Well Known Software Download Websites,.net,100KB/s to 1MB/s,364,20386726.0,739,YES,2798.0,YES,2,3.98,1.673331408,64,NO,Correctly Identified as Clean
2022-01-21 17:14:04.825928,Git Repository,.net.au,1MB/s to 10MB/s,283,6035361.0,395,YES,538.0,YES,3,4.79,0.822572637,55,YES,Correctly Identified as Malware
2022-01-21 17:24:18.057263,Well Known Software Download Websites,.gov,100KB/s to 1MB/s,675,9655582.0,616,YES,960.0,NO,2,4.48,-1.726015889,68,NO,Correctly Identified as Clean
2022-01-21 17:35:56.144416,Linked Directly to Google Search Result,.gov,100KB/s to 1MB/s,124,14013055.0,530,NO,1588.0,YES,1,4.97,1.347047065,31,YES,Incorrectly Identified as Clean
2022-01-21 17:47:56.333050,Linked Directly to Google Search Result,.edu,100KB/s to 1MB/s,547,15336134.0,616,YES,1808.0,YES,3,5.24,-0.599860692,75,YES,Correctly Identified as Malware
2022-01-21 17:57:17.839859,Linked Directly to Google Search Result,.net,1MB/s to 10MB/s,339,18281386.0,637,YES,2355.0,NO,1,5.38,1.049827705,66,NO,Incorrecty Identified as Malware
2022-01-21 18:07:57.354770,Wordpress Powered Web Site,.net,100KB/s to 1MB/s,194,14723869.0,518,NO,1704.0,NO,2,4.86,-0.419467763,67,NO,Correctly Identified as Clean
2022-01-21 18:20:13.113614,Wordpress Powered Web Site,.net,100KB/s to 1MB/s,184,6493154.0,538,YES,,NO,2,5.15,-1.400295393,70,NO,Incorrecty Identified as Malware
2022-01-21 18:31:09.082678,Well Known Software Download Websites,.gov,100KB/s to 1MB/s,350,4093411.0,657,YES,344.0,YES,2,4.46,-1.371883107,57,NO,Correctly Identified as Clean
2022-01-21 18:40:25.243176,Linked Directly to Google Search Result,.net,100KB/s to 1MB/s,90,7223263.0,564,YES,667.0,YES,2,4.79,-0.001310132,63,NO,Correctly Identified as Clean
2022-01-21 18:54:05.734076,Well Known Software Download Websites,.gov,100KB/s to 1MB/s,45,6930868.0,614,NO,634.0,YES,2,4.3,-1.672621582,76,NO,Correctly Identified as Clean
2022-01-21 19:06:51.625825,Linked Directly to Google Search Result,.net,100KB/s to 1MB/s,428,3964602.0,547,NO,332.0,YES,2,5.5,-1.821696599,50,YES,Incorrectly Identified as Clean
2022-01-21 19:18:04.620891,Well Known Software Download Websites,.com,100KB/s to 1MB/s,293,3938084.0,498,NO,329.0,NO,1,5.05,1.994547976,78,NO,Correctly Identified as Clean
2022-01-21 19:28:35.533103,Linked Directly to Google Search Result,.com,100KB/s to 1MB/s,207,14026532.0,442,NO,1590.0,YES,2,5.57,-0.432380969,75,YES,Correctly Identified as Malware
2022-01-21 19:38:36.533463,Well Known Software Download Websites,.gov,100KB/s to 1MB/s,193,573884.0,570,NO,43.0,YES,3,4.81,0.939688476,81,YES,Correctly Identified as Malware
2022-01-21 19:50:40.374824,Linked Directly to Google Search Result,.gov,100KB/s to 1MB/s,641,2217553.0,641,YES,176.0,YES,1,4.56,-0.362044372,62,NO,Correctly Identified as Clean
2022-01-21 20:00:56.754027,Linked Directly to Google Search Result,.net,100KB/s to 1MB/s,47,2414533.0,438,YES,193.0,YES,3,5.1,0.650750593,46,YES,Incorrectly Identified as Clean
2022-01-21 20:10:51.056778,Well Known Software Download Websites,.net,1MB/s to 10MB/s,349,6777288.0,493,NO,618.0,YES,2,4.63,1.29958927,66,YES,Correctly Identified as Malware
2022-01-21 20:20:33.517893,Well Known Software Download Websites,.net,1MB/s to 10MB/s,353,11323607.0,577,NO,1183.0,YES,2,4.85,-0.662274482,62,YES,Incorrectly Identified as Clean
2022-01-21 20:30:00.672206,Linked Directly to Google Search Result,.gov,100KB/s to 1MB/s,615,10028431.0,676,NO,1008.0,YES,3,4.25,0.957300086,57,NO,Correctly Identified as Clean
2022-01-21 20:41:49.796311,Wordpress Powered Web Site,.gov,100KB/s to 1MB/s,470,7752246.0,422,YES,727.0,YES,1,5.58,1.020595105,61,YES,Correctly Identified as Malware
2022-01-21 20:52:16.251703,Git Repository,.gov,100KB/s to 1MB/s,159,3601514.0,579,YES,298.0,YES,1,4.51,-1.23726256,93,NO,Correctly Identified as Clean
2022-01-21 21:03:15.586215,Well Known Software Download Websites,.edu,100KB/s to 1MB/s,474,2638532.0,559,YES,212.0,NO,2,5.11,-0.276648265,57,NO,Incorrecty Identified as Malware
2022-01-21 21:14:05.057819,Wordpress Powered Web Site,.com,100KB/s to 1MB/s,122,9370891.0,731,NO,923.0,NO,3,5.49,1.32798288,70,YES,Correctly Identified as Malware
2022-01-21 21:24:30.661982,Linked Directly to Google Search Result,.net,100KB/s to 1MB/s,68,9328133.0,567,YES,918.0,YES,1,4.08,1.019163726,86,NO,Correctly Identified as Clean
2022-01-21 21:35:32.254848,Linked Directly to Google Search Result,.com,100KB/s to 1MB/s,154,21157232.0,632,NO,2971.0,YES,1,4.97,1.667845913,82,YES,Correctly Identified as Malware
2022-01-21 21:46:17.558006,Linked Directly to Google Search Result,.edu,100KB/s to 1MB/s,102,4253278.0,636,YES,359.0,YES,3,5.24,1.923730346,94,YES,Correctly Identified as Malware
2022-01-21 21:55:49.364388,Linked Directly to Google Search Result,.com,100KB/s to 1MB/s,113,4550614.0,599,YES,388.0,YES,4,4.28,-0.588675323,53,NO,Correctly Identified as Clean
2022-01-21 22:07:44.571084,Linked Directly to Google Search Result,.gov,100KB/s to 1MB/s,75,387188.0,493,NO,29.0,NO,2,4.78,1.403412581,74,YES,Correctly Identified as Malware
2022-01-21 22:20:46.417634,Well Known Software Download Websites,.com,1MB/s to 10MB/s,207,4120168.0,650,YES,346.0,NO,28,5.2,-0.93292693,73,NO,Correctly Identified as Clean
2022-01-21 22:30:43.170406,Well Known Software Download Websites,.edu,100KB/s to 1MB/s,194,1446057.0,518,YES,112.0,NO,2,5.01,-2.527515069,65,NO,Correctly Identified as Clean
2022-01-21 22:41:12.600835,Linked Directly to Google Search Result,.com,1MB/s to 10MB/s,181,12537492.0,613,NO,1359.0,NO,2,5.22,-0.389670359,62,NO,Correctly Identified as Clean
2022-01-21 22:52:43.263649,Wordpress Powered Web Site,.com,100KB/s to 1MB/s,52,4293388.0,576,YES,363.0,NO,3,5.28,-0.055579898,77,NO,Correctly Identified as Clean
2022-01-21 23:03:58.618786,Linked Directly to Google Search Result,.edu,1MB/s to 10MB/s,80,9592231.0,655,NO,951.0,NO,2,4.87,-0.668042106,81,NO,Incorrecty Identified as Malware
2022-01-21 23:16:17.426901,Well Known Software Download Websites,.com,100KB/s to 1MB/s,42,4225637.0,607,YES,356.0,YES,1,4.35,-2.477862104,68,NO,Correctly Identified as Clean
2022-01-21 23:25:24.206074,Linked Directly to Google Search Result,.net,1MB/s to 10MB/s,46,6991756.0,615,NO,641.0,YES,2,4.74,-1.07383787,75,YES,Incorrectly Identified as Clean
2022-01-21 23:36:30.316783,Wordpress Powered Web Site,.net,100KB/s to 1MB/s,517,831824.0,566,NO,,YES,2,4.14,-0.209258302,43,NO,Correctly Identified as Clean
2022-01-21 23:48:58.032034,Linked Directly to Google Search Result,.gov,100KB/s to 1MB/s,390,6256809.0,547,YES,561.0,YES,2,4.53,0.603056519,50,NO,Correctly Identified as Clean
2022-01-21 23:59:59.999999,Well Known Software Download Websites,.edu,100KB/s to 1MB/s,93,11390752.0,544,NO,1193.0,YES,2,5.1,0.663279186,78,YES,Incorrectly Identified as Clean
2022-01-22 00:07:43.016171,Git Repository,.net,100KB/s to 1MB/s,598,9796920.0,65535,YES,978.0,NO,3,4.6,-0.862198118,87,NO,Correctly Identified as Clean
2022-01-22 00:16:05.437445,Well Known Software Download Websites,.com,100KB/s to 1MB/s,690,4192913.0,666,YES,353.0,NO,2,5.79,0.430354665,66,YES,Incorrectly Identified as Clean
2022-01-22 00:25:54.098241,Linked Directly to Google Search Result,.net,100KB/s to 1MB/s,183,1761667.0,550,NO,138.0,NO,1,5.44,-1.242718073,68,NO,Correctly Identified as Clean
2022-01-22 00:33:15.489085,Well Known Software Download Websites,.com,100KB/s to 1MB/s,166,11073524.0,700,YES,1148.0,NO,2,5.29,0.971464503,84,NO,Correctly Identified as Clean
2022-01-22 00:40:46.700418,Well Known Software Download Websites,.net,100KB/s to 1MB/s,375,8860896.0,577,YES,860.0,YES,2,4.51,0.172007718,66,NO,Correctly Identified as Clean
2022-01-22 00:48:04.868582,Linked Directly to Google Search Result,.com,100KB/s to 1MB/s,179,15437015.0,363,YES,1826.0,YES,2,5.72,0.585330084,61,NO,Correctly Identified as Clean
2022-01-22 00:56:37.959847,Linked Directly to Google Search Result,.net,100KB/s to 1MB/s,636,4191732.0,583,YES,353.0,NO,2,5.3,-0.457963167,83,NO,Incorrecty Identified as Malware
2022-01-22 01:04:26.986527,Wordpress Powered Web Site,.com,Greater than 10MB/s,118,9791221.0,595,NO,977.0,YES,4,4.47,-0.011102238,65,NO,Correctly Identified as Clean
2022-01-22 01:11:42.300827,Linked Directly to Google Search Result,.edu,1MB/s to 10MB/s,197,16919179.0,471,YES,2092.0,YES,3,4.81,0.940527529,42,YES,Incorrectly Identified as Clean
2022-01-22 01:19:29.416893,Well Known Software Download Websites,.edu,100KB/s to 1MB/s,299,9244742.0,657,NO,907.0,NO,1,5.07,-0.415905771,62,NO,Correctly Identified as Clean
2022-01-22 01:28:06.815069,Wordpress Powered Web Site,.com,100KB/s to 1MB/s,177,18486518.0,495,YES,2396.0,YES,2,5.18,-0.798898124,71,YES,Correctly Identified as Malware
2022-01-22 01:35:15.767014,Well Known Software Download Websites,.com,100KB/s to 1MB/s,340,1258199.0,554,YES,97.0,YES,1,5.45,-1.354481153,70,NO,Correctly Identified as Clean
2022-01-22 01:42:53.617884,University Web Pages,.net,100KB/s to 1MB/s,37,10891449.0,680,YES,1123.0,NO,3,5.34,0.18813131,64,NO,Correctly Identified as Clean
2022-01-22 01:50:42.289039,Linked Directly to Google Search Result,.net,100KB/s to 1MB/s,367,307522.0,616,YES,23.0,NO,1,5.8,-0.918340883,78,YES,Incorrectly Identified as Clean
2022-01-22 01:58:15.214306,Linked Directly to Google Search Result,.net,100KB/s to 1MB/s,315,3230552.0,630,YES,264.0,YES,2,4.45,-0.598077073,78,NO,Correctly Identified as Clean
2022-01-22 02:06:12.129152,Well Known Software Download Websites,.net,100KB/s to 1MB/s,1030,11772966.0,467,YES,1247.0,YES,2,5.51,-0.04233107,71,NO,Correctly Identified as Clean
2022-01-22 02:15:25.486202,Well Known Software Download Websites,.com,100KB/s to 1MB/s,402,3980111.0,595,NO,333.0,YES,2,5.2,0.388726314,64,YES,Incorrectly Identified as Clean
2022-01-22 02:24:19.276441,Well Known Software Download Websites,.net,100KB/s to 1MB/s,331,776180.0,604,NO,59.0,YES,1,4.51,-0.014459716,63,NO,Correctly Identified as Clean
2022-01-22 02:32:56.064402,Wordpress Powered Web Site,.net,1MB/s to 10MB/s,379,577424.0,528,NO,43.0,YES,2,4.42,-0.387065267,82,YES,Incorrectly Identified as Clean
2022-01-22 02:41:10.113950,Well Known Software Download Websites,.com,1MB/s to 10MB/s,723,8017771.0,289,NO,758.0,YES,2,4.71,-0.57823975,49,YES,Correctly Identified as Malware
2022-01-22 02:48:47.751364,Well Known Software Download Websites,.com,100KB/s to 1MB/s,361,13725982.0,651,YES,1542.0,NO,1,5.34,-0.627014264,76,YES,Incorrectly Identified as Clean
2022-01-22 02:57:04.296878,Linked Directly to Google Search Result,.net,100KB/s to 1MB/s,22,7332384.0,627,YES,,YES,3,5.92,-0.076845488,67,YES,Correctly Identified as Malware
2022-01-22 03:02:46.065955,Linked Directly to Google Search Result,.net,100KB/s to 1MB/s,64,8258650.0,612,NO,787.0,YES,2,4.67,-0.694121493,61,NO,Incorrecty Identified as Malware
2022-01-22 03:10:58.616427,Well Known Software Download Websites,.net,1MB/s to 10MB/s,315,3222891.0,461,NO,,NO,2,4.55,-0.742765012,67,YES,Incorrectly Identified as Clean
2022-01-22 03:20:01.786541,Linked Directly to Google Search Result,.org,100KB/s to 1MB/s,52,3400303.0,603,NO,280.0,YES,3,5.82,0.798389442,79,YES,Correctly Identified as Malware
2022-01-22 03:29:55.770683,Linked Directly to Google Search Result,.net,100KB/s to 1MB/s,134,3014440.0,554,NO,,NO,2,4.58,0.461370567,72,NO,Correctly Identified as Clean
2022-01-22 03:38:09.078907,Wordpress Powered Web Site,.com,1MB/s to 10MB/s,524,3965096.0,482,YES,332.0,NO,1,4.55,0.356998584,104,YES,Correctly Identified as Malware
2022-01-22 03:47:26.770538,Linked Directly to Google Search Result,.gov,100KB/s to 1MB/s,71,4064159.0,593,YES,341.0,YES,1,5.41,1.078544493,83,YES,Correctly Identified as Malware
2022-01-22 03:54:38.646226,Linked Directly to Google Search Result,.net,100KB/s to 1MB/s,172,30287235.0,481,YES,5597.0,NO,2,5.06,0.007083124,68,NO,Correctly Identified as Clean
2022-01-22 04:01:38.178916,Linked Directly to Google Search Result,.edu,100KB/s to 1MB/s,257,5006247.0,525,NO,432.0,YES,2,5.74,-1.505833835,65,YES,Incorrectly Identified as Clean
2022-01-22 04:10:48.768952,Well Known Software Download Websites,.com,100KB/s to 1MB/s,261,1526291.0,636,NO,118.0,YES,1,4.49,-2.173296331,64,NO,Correctly Identified as Clean
2022-01-22 04:19:45.702965,Linked Directly to Google Search Result,.gov,100KB/s to 1MB/s,58,5700711.0,564,NO,503.0,YES,2,5.59,0.044297255,47,YES,Incorrectly Identified as Clean
2022-01-22 04:28:24.910401,Well Known Software Download Websites,.net,100KB/s to 1MB/s,326,5721867.0,486,NO,505.0,YES,2,4.89,0.358542025,86,YES,Correctly Identified as Malware
2022-01-22 04:36:37.213346,Well Known Software Download Websites,.gov,100KB/s to 1MB/s,587,6448289.0,597,NO,582.0,YES,1,4.52,-0.57740883,64,NO,Correctly Identified as Clean
2022-01-22 04:45:16.553520,Wordpress Powered Web Site,.com,1MB/s to 10MB/s,63,6993885.0,606,NO,,YES,2,4.82,1.038684167,50,NO,Correctly Identified as Clean
2022-01-22 04:53:13.771631,Linked Directly to Google Search Result,.com,100KB/s to 1MB/s,320,3721.0,545,YES,0.0,YES,1,5.01,0.754834731,48,NO,Correctly Identified as Clean
2022-01-22 05:00:21.907629,Well Known Software Download Websites,.net,1MB/s to 10MB/s,257,4798690.0,584,NO,412.0,NO,3,5.02,1.324370167,80,NO,Incorrecty Identified as Malware
2022-01-22 05:07:22.007931,Linked Directly to Google Search Result,.edu,100KB/s to 1MB/s,447,4130909.0,486,YES,347.0,YES,3,5.27,0.554984289,62,YES,Correctly Identified as Malware
2022-01-22 05:14:58.141413,Wordpress Powered Web Site,.com,100KB/s to 1MB/s,237,974547.0,663,NO,74.0,YES,1,5.57,1.494505929,76,YES,Correctly Identified as Malware
2022-01-22 05:23:22.043392,Well Known Software Download Websites,.org,100KB/s to 1MB/s,85,20077671.0,450,YES,2730.0,NO,2,4.75,0.327078872,64,NO,Correctly Identified as Clean
2022-01-22 05:31:33.914669,Well Known Software Download Websites,.net,1MB/s to 10MB/s,547,2821488.0,645,YES,228.0,NO,2,4.87,0.46627679,84,NO,Correctly Identified as Clean
2022-01-22 05:39:41.907905,Linked Directly to Google Search Result,.gov,100KB/s to 1MB/s,527,6341738.0,566,YES,570.0,YES,1,4.55,1.247833725,57,NO,Incorrecty Identified as Malware
2022-01-22 05:48:42.886697,Well Known Software Download Websites,.net,100KB/s to 1MB/s,355,4505212.0,652,NO,383.0,YES,4,5.32,-0.748129617,107,YES,Correctly Identified as Malware
2022-01-22 05:57:34.411866,Linked Directly to Google Search Result,.gov,100KB/s to 1MB/s,324,7315158.0,590,YES,677.0,YES,2,5.32,-1.52639878,92,NO,Correctly Identified as Clean
2022-01-22 06:06:31.213756,Wordpress Powered Web Site,.net,100KB/s to 1MB/s,251,25780466.0,595,YES,4160.0,NO,1,3.68,-1.472416771,93,YES,Correctly Identified as Malware
